scenario no.,scenario diversity
7493,554109.7671
7494,554276.8271
7495,554396.0801
7496,554517.3168
7497,554620.8149
7498,554791.3005
7499,554927.7468
7500,555096.0671
7501,555234.07
7502,555969.9406
7503,556107.6296
7504,555585.9026
7505,555723.8309
7506,555863.276
7507,556002.3833
7508,556139.843
7509,556315.0852
7510,556534.7675
7511,556635.2103
7512,556731.4505
7513,557237.0472
7514,557401.2519
7515,557590.4042
7516,557772.8742
7517,557436.9295
7518,557976.393
7519,557730.6712
7520,557895.753
7521,558040.5231
7522,558446.4338
7523,558634.534
7524,558814.6571
7525,558770.7903
7526,558910.0151
7527,559128.5784
7528,559053.9105
7529,559386.4177
7530,559663.0172
7531,559327.6783
7532,559956.1176
7533,559629.8134
7534,559736.0935
7535,559906.9845
7536,560046.0103
7537,560187.3028
7538,560327.38
7539,560432.4615
7540,560571.2445
7541,560718.7436
7542,560858.2571
7543,560999.402
7544,561136.853
7545,561275.7544
7546,561415.2944
7547,561555.0901
7548,561695.6059
7549,561982.2725
7550,562010.9689
7551,562144.1831
7552,562288.8422
7553,562362.6219
7554,562520.2655
7555,562642.1245
7556,562797.6317
7557,562938.8516
7558,563064.318
7559,563207.1128
7560,563349.1001
7561,563496.5463
7562,563637.2505
7563,564444.4585
7564,563918.9038
7565,564060.4879
7566,564199.1875
7567,564331.3259
7568,564504.1737
7569,564644.7775
7570,564785.4925
7571,564925.8968
7572,565067.13
7573,565208.0263
7574,565316.5268
7575,565511.3016
7576,565765.7197
7577,565961.2574
7578,566064.1928
7579,566066.7236
7580,566199.3213
7581,566304.6491
7582,566870.2735
7583,566967.2813
7584,566902.5165
7585,567076.2392
7586,567208.7461
7587,567457.712
7588,567604.9426
7589,567817.0763
7590,568037.1441
7591,568201.9981
7592,568199.3165
7593,568323.2679
7594,568634.7351
7595,568667.6967
7596,568934.5043
7597,569025.8882
7598,568742.1128
7599,569287.5502
7600,569044.0997
7601,569164.6783
7602,569310.4017
7603,569456.9659
7604,569633.21
7605,569778.3575
7606,569960.5535
7607,570234.9979
7608,570243.6333
7609,570325.2196
7610,570462.1549
7611,570578.3829
7612,570706.9386
7613,570887.0239
7614,570987.8077
7615,571133.8814
7616,571272.9615
7617,571413.3775
7618,571555.2005
7619,571889.7738
7620,571840.033
7621,571982.1428
7622,572091.9068
7623,572265.8764
7624,572412.7999
7625,572554.0162
7626,572662.1434
7627,572805.3866
7628,572950.7699
7629,573093.2836
7630,573239.1004
7631,573378.3573
7632,573522.3774
7633,573663.998
7634,573806.7344
7635,574617.6687
7636,574211.6682
7637,574273.4504
7638,574471.3035
7639,574616.0931
7640,574672.2343
7641,574815.3072
7642,574958.6995
7643,575101.7948
7644,575211.3286
7645,575357.533
7646,575498.9733
7647,575642.3917
7648,575785.935
7649,575929.8851
7650,576074.4898
7651,576218.8062
7652,576400.7311
7653,576543.9629
7654,576952.9106
7655,577298.3208
7656,576978.285
7657,577151.3456
7658,577888.9475
7659,577688.017
7660,577964.3884
7661,578062.9333
7662,578283.3096
7663,578518.1748
7664,578535.0416
7665,578621.9806
7666,578757.2983
7667,578809.1895
7668,578971.2417
7669,579286.3412
7670,579247.3951
7671,579460.7581
7672,579581.313
7673,579818.8154
7674,579925.1475
7675,579683.5844
7676,579862.2548
7677,580156.1963
7678,580575.1202
7679,580879.99
7680,580524.9501
7681,580654.4688
7682,580838.4901
7683,580876.8615
7684,580994.1256
7685,581157.1828
7686,581287.5817
7687,581438.9252
7688,581755.1062
7689,581961.1497
7690,582043.4122
7691,582086.5223
7692,582334.2926
7693,582543.5173
7694,582451.5038
7695,582595.7734
7696,582741.8987
7697,582887.4897
7698,583002.2461
7699,583178.3953
7700,583290.8499
7701,583469.5823
7702,583583.7526
7703,583734.9054
7704,583876.3616
7705,584012.1078
7706,584159.5222
7707,584290.4178
7708,584450.7728
7709,584583.3504
7710,584729.3062
7711,584875.1992
7712,585021.683
7713,585171.8768
7714,585983.7563
7715,586183.406
7716,586296.908
7717,586447.794
7718,586594.7128
7719,586061.4356
7720,586230.2382
7721,586376.1204
7722,586523.3532
7723,586671.4013
7724,586785.7914
7725,586997.5223
7726,587145.7968
7727,587285.3294
7728,587503.3428
7729,587853.2871
7730,587990.3512
7731,588210.9398
7732,588104.5305
7733,588273.4699
7734,588401.6443
7735,588538.9724
7736,588688.0468
7737,588834.9467
7738,588981.4359
7739,589022.7911
7740,589183.4185
7741,589320.5187
7742,589470.6043
7743,589583.1556
7744,589732.5538
7745,589877.3471
7746,590023.7217
7747,590169.5439
7748,590474.0866
7749,590712.2915
7750,590929.3906
7751,590909.8972
7752,591057.0529
7753,591204.2294
7754,591457.0708
7755,591724.0689
7756,591925.1769
7757,591824.1264
7758,591971.6083
7759,592248.692
7760,592529.1967
7761,592840.7733
7762,592700.7941
7763,592971.6586
7764,593112.7957
7765,593220.7482
7766,593281.13
7767,593349.9799
7768,593569.662
7769,593739.0024
7770,593863.2953
7771,594007.6374
7772,594215.0923
7773,594367.4628
7774,594581.6026
7775,594974.5486
7776,594982.4746
7777,594905.1388
7778,595055.4679
7779,595192.2529
7780,595348.0113
7781,595497.361
7782,595338.323
7783,595522.8835
7784,595674.4474
7785,595846.0968
7786,596007.8935
7787,596507.7217
7788,596686.2523
7789,596836.6723
7790,597003.8691
7791,597385.1891
7792,597048.2492
7793,597256.6974
7794,597140.8877
7795,597291.1874
7796,597667.5949
7797,597558.372
7798,597737.269
7799,597857.1179
7800,598038.6824
7801,598187.6655
7802,598337.1473
7803,598454.3482
7804,598635.6732
7805,598753.1037
7806,598902.5179
7807,599051.2995
7808,599238.5241
7809,599462.225
7810,599535.3699
7811,599673.0223
7812,599911.6351
7813,599922.5787
7814,600074.7725
7815,600223.7242
7816,600411.7243
7817,600559.0909
7818,600707.8937
7819,600857.0171
7820,601006.1519
7821,601122.4014
7822,601272.1338
7823,601424.2315
7824,601578.5629
7825,601729.25
7826,601881.0243
7827,602031.6644
7828,602182.4162
7829,602334.3813
7830,602484.3888
7831,602636.0576
7832,602828.8955
7833,603046.4078
7834,603089.7264
7835,604012.1659
7836,604203.7261
7837,604386.8323
7838,604507.2291
7839,604630.3005
7840,604696.2381
7841,604894.6985
7842,605045.4399
7843,604848.2273
7844,605117.9322
7845,605232.6303
7846,605022.084
7847,605797.8714
7848,605881.3954
7849,605631.0754
7850,605847.7111
7851,605982.1394
7852,606105.4895
7853,606307.6268
7854,606437.3566
7855,606605.9534
7856,606795.3311
7857,607018.5708
7858,606766.9915
7859,607042.1407
7860,607211.7626
7861,607306.2412
7862,607458.7886
7863,607642.5775
7864,607893.7287
7865,607757.5704
7866,607920.2531
7867,608056.7971
7868,608213.075
7869,608377.8685
7870,608544.3988
7871,608668.1341
7872,608820.8912
7873,608973.3126
7874,609124.1762
7875,609930.3573
7876,610155.5506
7877,610392.0545
7878,610550.6568
7879,610709.0736
7880,610944.521
7881,611013.1606
7882,610905.5973
7883,611043.5977
7884,611136.2669
7885,611348.1247
7886,611709.7955
7887,611748.527
7888,611616.8485
7889,611788.107
7890,611884.1833
7891,611739.52
7892,612560.4318
7893,612737.7023
7894,612931.0856
7895,612427.6397
7896,612583.3319
7897,612744.8309
7898,612892.8959
7899,613016.6364
7900,613168.5214
7901,613335.0085
7902,613454.4345
7903,613606.2054
7904,613745.6371
7905,613913.1861
7906,614054.1133
7907,614209.1024
7908,614395.4128
7909,614556.1921
7910,614751.6653
7911,614857.9277
7912,615705.4152
7913,615842.8335
7914,615324.1804
7915,615447.5717
7916,615635.1423
7917,615789.4256
7918,615944.82
7919,616727.652
7920,616843.522
7921,616417.765
7922,616575.8587
7923,616728.7466
7924,616886.5232
7925,617009.4176
7926,617165.6546
7927,617362.405
7928,617585.4746
7929,617680.1299
7930,618505.4931
7931,617982.2482
7932,618534.127
7933,618589.0105
7934,618762.9064
7935,619212.7495
7936,619351.8667
7937,619485.4456
7938,619394.1353
7939,619579.4094
7940,619729.4456
7941,619889.2062
7942,620039.6156
7943,620199.7271
7944,620309.9271
7945,620056.3532
7946,620191.3464
7947,620673.3298
7948,620500.6222
7949,621004.8484
7950,621107.8287
7951,621240.6809
7952,621398.6099
7953,621574.3475
7954,621435.9909
7955,621607.3892
7956,621746.4754
7957,621901.9187
7958,622080.0992
7959,622214.4672
7960,622389.2423
7961,622544.2724
7962,622667.6982
7963,622854.7353
7964,623012.5395
7965,623110.2187
7966,623489.8852
7967,623645.4539
7968,623768.7566
7969,623924.4037
7970,624080.0899
7971,624235.8154
7972,624423.9037
7973,624579.7076
7974,624568.4881
7975,624665.0664
7976,624825.5731
7977,624994.4615
7978,625140.3939
7979,625332.4693
7980,625450.7617
7981,625606.9215
7982,625763.6247
7983,625919.8694
7984,626075.1778
7985,626232.253
7986,627036.6386
7987,627283.8445
7988,626723.9076
7989,626904.5977
7990,627002.018
7991,627342.8279
7992,627324.2431
7993,627525.7725
7994,627680.7276
7995,627896.4582
7996,628065.3314
7997,628214.2714
7998,629110.9184
7999,629271.8843
