scenario no.,scenario diversity
5031,335948.65
5032,336034.5997
5033,336047.9992
5034,335793.5587
5035,336049.1054
5036,335937.0828
5037,335923.8063
5038,335949.7035
5039,336264.7458
5040,336260.2234
5041,336487.7219
5042,336178.0745
5043,336226.8921
5044,336352.4248
5045,336406.3759
5046,336604.5238
5047,336771.0621
5048,336823.0689
5049,336442.0284
5050,336785.0589
5051,337113.2619
5052,336904.2548
5053,337014.482
5054,337046.0173
5055,337002.1769
5056,337044.7558
5057,337102.2422
5058,337160.514
5059,337040.7247
5060,337143.6058
5061,337285.2418
5062,337298.6665
5063,337355.9801
5064,337330.128
5065,337351.1558
5066,337403.5299
5067,337469.7034
5068,337158.5085
5069,337216.6004
5070,337256.9419
5071,337300.3474
5072,337378.1883
5073,337851.4154
5074,337672.9836
5075,337892.3738
5076,338149.917
5077,338248.3274
5078,337982.2595
5079,337692.52
5080,338227.0196
5081,338174.595
5082,338180.5025
5083,338322.0922
5084,338426.1472
5085,338431.1781
5086,338358.1431
5087,338445.2092
5088,338501.2083
5089,338567.2641
5090,338579.4728
5091,338611.9262
5092,338694.4716
5093,338728.4612
5094,338878.9185
5095,338932.0833
5096,338721.8113
5097,338699.4898
5098,338945.9384
5099,338944.4689
5100,339048.391
5101,339184.2797
5102,339454.1787
5103,338917.6736
5104,338762.6908
5105,338794.8614
5106,338789.5115
5107,338834.6079
5108,338900.7739
5109,338946.8484
5110,338993.6605
5111,339074.858
5112,339121.623
5113,339144.0266
5114,339294.2794
5115,339457.5832
5116,339463.4585
5117,339636.9977
5118,339625.4303
5119,339650.8985
5120,339736.5369
5121,339904.0177
5122,340090.5027
5123,340061.7448
5124,340119.4686
5125,340047.1056
5126,340062.3342
5127,340122.2343
5128,339948.9056
5129,340048.3838
5130,339943.1288
5131,339929.4121
5132,339988.6634
5133,339998.9915
5134,340059.7519
5135,340133.035
5136,340165.0786
5137,340218.6851
5138,340273.0018
5139,340535.0882
5140,340612.3901
5141,340727.0453
5142,340756.1125
5143,340819.8305
5144,340862.8725
5145,340907.3755
5146,340954.8176
5147,340993.1207
5148,341041.9542
5149,341091.6635
5150,341260.2954
5151,341144.5975
5152,341192.0212
5153,341204.0001
5154,341316.9379
5155,341243.7304
5156,341275.9948
5157,341315.6267
5158,341342.8661
5159,341478.8205
5160,341411.0586
5161,341562.0778
5162,341612.7368
5163,341598.8988
5164,341712.5207
5165,341850.7402
5166,341990.1843
5167,342050.0026
5168,341904.5799
5169,341679.6595
5170,341783.2765
5171,341722.2494
5172,341789.6849
5173,341912.3716
5174,341883.5641
5175,341954.7956
5176,342001.8429
5177,342279.7667
5178,342320.6696
5179,342284.9907
5180,342339.3297
5181,342379.3883
5182,342351.2325
5183,342454.6074
5184,342602.7956
5185,342667.2931
5186,342665.0222
5187,342711.5701
5188,342758.1583
5189,342804.7857
5190,342851.4524
5191,342898.1583
5192,342944.9034
5193,342991.6877
5194,343038.5112
5195,343020.8804
5196,343597.4898
5197,343707.1281
5198,342985.1388
5199,343121.7521
5200,343300.5833
5201,343696.7975
5202,343204.9038
5203,343270.2061
5204,343325.4377
5205,343365.8279
5206,343415.5324
5207,343476.0297
5208,343510.7804
5209,343595.0661
5210,343556.7882
5211,343894.5909
5212,343854.0487
5213,343737.8005
5214,343855.6482
5215,343941.8112
5216,343989.4381
5217,343949.8886
5218,344169.605
5219,345051.9678
5220,344082.6306
5221,344210.5265
5222,344179.9683
5223,344243.9779
5224,344298.1553
5225,344347.5035
5226,344368.1995
5227,344417.2746
5228,344657.1962
5229,344651.1021
5230,344570.1518
5231,344631.2939
5232,344677.6203
5233,344780.6517
5234,344908.9832
5235,344777.4842
5236,344813.2185
5237,344869.3442
5238,344924.3588
5239,344976.0304
5240,345074.2223
5241,345113.7507
5242,345164.3149
5243,345214.0384
5244,345264.5756
5245,345314.9599
5246,345372.2003
5247,345293.6708
5248,345616.9357
5249,345405.9778
5250,345560.1529
5251,345562.6487
5252,345602.0248
5253,345670.3298
5254,345894.8276
5255,346059.5779
5256,345861.9837
5257,345976.8416
5258,346085.9506
5259,346109.9946
5260,346158.6007
5261,346113.731
5262,346256.3529
5263,346305.3049
5264,346357.6582
5265,346404.1588
5266,347132.2487
5267,346732.8778
5268,346645.6745
5269,346725.8054
5270,346438.3568
5271,346544.4041
5272,347032.0941
5273,347200.2905
5274,347405.8383
5275,347615.2186
5276,347688.7313
5277,347779.2598
5278,346938.4925
5279,347139.5399
5280,347203.3815
5281,347330.5972
5282,347524.0736
5283,347616.7094
5284,347770.9259
5285,347823.9228
5286,348032.3397
5287,347985.8896
5288,348034.4524
5289,348078.2002
5290,347979.5346
5291,348003.7018
5292,347954.7147
5293,347962.4626
5294,348077.4973
5295,348079.2094
5296,348250.2426
5297,348320.8845
5298,348371.1644
5299,348259.5466
5300,348144.9988
5301,348045.6566
5302,348141.5145
5303,348149.6809
5304,348210.5158
5305,348272.6313
5306,348343.3915
5307,348453.7605
5308,348578.4554
5309,348679.8189
5310,348774.3788
5311,348649.6383
5312,348720.9991
5313,348651.8668
5314,348746.7087
5315,348799.8247
5316,348841.0364
5317,348914.4873
5318,348961.3829
5319,349009.9817
5320,349070.5151
5321,349122.6697
5322,349146.6971
5323,349197.5403
5324,349252.2921
5325,349306.9809
5326,349368.1598
5327,349423.9318
5328,349477.4406
5329,349532.2335
5330,349590.7138
5331,349643.5328
5332,349703.2497
5333,349757.6847
5334,349823.4424
5335,349878.6414
5336,349943.6945
5337,349999.0546
5338,350054.2547
5339,350111.2399
5340,350166.3192
5341,350222.9841
5342,350315.0924
5343,350570.8734
5344,350243.4086
5345,350256.4855
5346,350336.738
5347,350688.9546
5348,350851.0038
5349,350513.4087
5350,351241.0936
5351,351152.0585
5352,351208.2099
5353,351542.6182
5354,351616.8191
5355,351392.0278
5356,351557.8856
5357,351130.4851
5358,351183.74
5359,351583.7087
5360,352001.8548
5361,352053.565
5362,352093.4227
5363,351288.7902
5364,351352.1982
5365,351417.2275
5366,351472.3386
5367,351550.4151
5368,351559.9566
5369,351678.5572
5370,351797.5482
5371,351783.2088
5372,351809.4829
5373,351856.2367
5374,351947.1039
5375,351977.0149
5376,352025.4404
5377,352080.5597
5378,352131.2921
5379,352185.4862
5380,352171.5863
5381,352328.0816
5382,352634.7407
5383,352431.9162
5384,352463.9307
5385,352466.9164
5386,352869.2423
5387,352843.4973
5388,352902.7945
5389,352978.4441
5390,353092.1049
5391,353213.605
5392,353203.6768
5393,353459.5448
5394,353401.1883
5395,353623.94
5396,353705.234
5397,353103.3347
5398,353202.0781
5399,353256.7471
5400,353285.0766
5401,353433.8843
5402,353413.0662
5403,353480.1698
5404,353750.1158
5405,353764.3298
5406,353706.0123
5407,353960.5271
5408,353967.6548
5409,353870.6129
5410,354063.8736
5411,354327.0116
5412,354172.169
5413,354231.6203
5414,354286.5551
5415,354411.0159
5416,354466.4556
5417,354315.7978
5418,354509.3839
5419,354565.2072
5420,354621.1553
5421,354678.4257
5422,354734.7831
5423,354790.4637
5424,354846.7773
5425,354911.0137
5426,354971.6845
5427,355028.1035
5428,355083.4442
5429,354991.5188
5430,355047.6203
5431,355104.2108
5432,355160.7419
5433,355416.809
5434,355473.2189
5435,355528.885
5436,355512.846
5437,355444.328
5438,355501.0263
5439,355754.7604
5440,355811.0688
5441,355671.4602
5442,355866.2849
5443,355923.2663
5444,355841.9598
5445,355786.808
5446,355794.0457
5447,355919.542
5448,355955.4261
5449,355981.6054
5450,356103.3537
5451,356145.9122
5452,356204.7958
5453,356271.5186
5454,356336.2886
5455,356461.2899
5456,356473.3566
5457,356510.3772
5458,356594.8437
5459,356645.0176
5460,356692.3464
5461,356749.5813
5462,356807.8159
5463,356862.7417
5464,356923.9742
5465,356985.2007
5466,357040.3034
5467,357099.4562
5468,357097.1073
5469,357313.6131
5470,357462.3123
5471,357381.1062
5472,357444.8545
5473,357372.2699
5474,357491.2364
5475,357561.2687
5476,357538.7813
5477,357693.1246
5478,357747.4189
5479,357754.75
5480,357786.6581
5481,357925.576
5482,358430.0528
5483,358326.7267
5484,358118.3737
5485,358444.6637
5486,358449.3348
5487,358171.3759
5488,358252.5469
5489,358295.7206
5490,358501.2401
5491,358832.1911
5492,358979.2308
5493,358917.507
5494,358652.7432
5495,359016.7204
5496,358995.0074
5497,358898.7676
5498,358868.813
5499,358964.7316
5500,359046.527
5501,359102.4629
5502,359156.8646
5503,359559.2353
5504,359590.5889
5505,359768.6248
5506,359539.0116
5507,359648.251
5508,359725.6351
5509,359791.8
5510,359936.096
5511,360188.8259
5512,360302.1029
5513,360371.7298
5514,360335.0117
5515,360422.457
5516,360485.0159
5517,360537.1209
5518,360587.6276
5519,360646.3406
5520,360697.8485
5521,360719.7171
5522,360688.7973
5523,360651.9174
5524,360702.5422
5525,360697.5405
5526,360743.688
5527,360782.8469
5528,360841.5628
5529,361056.351
5530,360974.9797
5531,360968.9917
5532,361027.7573
5533,361238.8326
5534,361294.7972
5535,361328.9138
5536,361360.3984
5537,361472.9799
5538,361568.6359
5539,361770.734
5540,361804.8532
5541,361670.1936
5542,361725.0264
5543,361483.4578
5544,361560.5389
5545,361670.1275
5546,361733.5039
5547,361798.7822
5548,361860.5153
5549,361934.653
5550,362024.9301
5551,362129.5903
5552,362151.442
5553,362141.2514
5554,362246.1991
5555,362276.1116
5556,362352.9447
5557,362442.5585
5558,362486.5958
5559,362553.3544
5560,362609.2581
5561,362676.5878
5562,362736.8625
5563,362799.645
5564,362862.8488
5565,362956.8458
5566,362988.1482
5567,363087.1511
5568,363307.3667
5569,363238.6035
5570,363375.2993
5571,363568.1115
5572,363622.8702
5573,363624.4087
5574,363625.0327
5575,363685.5834
5576,363745.1158
5577,363806.9589
5578,363868.8413
5579,363930.7628
5580,363992.7236
5581,364054.7236
5582,364116.7628
5583,364178.8413
5584,364066.7431
5585,364085.4278
5586,364135.3877
5587,364198.5247
5588,364261.8852
5589,364349.7502
5590,364439.831
5591,364504.8939
5592,364585.139
5593,364868.781
5594,364982.6559
5595,365081.3393
5596,365141.2831
5597,365206.3088
5598,365283.5962
5599,365335.0055
