scenario no.,scenario features demand,weather features demand,obstacle attribute features demand,obstacle operation features demand,total scenario demand
181,1,1,4,0,6
182,1,1,4,0,6
183,1,1,4,0,6
184,1,1,4,0,6
185,1,1,4,0,6
186,1,1,4,10,16
187,1,1,4,10,16
188,1,1,3,0,5
189,1,1,3,0,5
190,1,1,3,0,5
191,1,1,3,0,5
192,0,1,3,0,4
193,1,1,3,10,15
194,0,1,3,10,14
195,0,1,3,10,14
196,0,1,3,10,14
197,0,1,3,10,14
198,0,1,3,10,14
199,3,1,3,10,17
200,1,1,3,10,15
201,1,1,3,10,15
202,1,1,3,10,15
203,0,1,3,10,14
204,0,1,3,10,14
205,0,1,3,10,14
206,0,1,3,10,14
207,0,1,3,10,14
208,0,1,3,10,14
209,0,1,3,10,14
210,1,1,3,0,5
211,1,1,3,0,5
212,1,1,3,0,5
213,1,1,3,0,5
214,1,1,3,0,5
215,1,1,3,0,5
216,1,1,4,0,6
217,1,1,4,0,6
218,1,1,4,0,6
219,1,1,4,0,6
220,1,1,4,0,6
221,1,1,4,0,6
222,1,1,4,0,6
223,1,1,4,0,6
224,1,1,4,10,16
225,1,1,4,0,6
226,1,1,1,0,3
227,1,1,1,0,3
228,1,1,3,0,5
229,1,1,3,0,5
230,2,1,1,2,6
231,1,1,3,5,10
232,1,1,2,4,8
233,1,1,1,2,5
234,2,1,0,0,3
235,2,1,3,0,6
236,2,1,1,0,4
237,1,1,3,0,5
238,1,1,3,0,5
239,1,1,3,0,5
240,1,1,3,0,5
241,1,1,4,0,6
242,1,1,4,0,6
243,1,1,4,0,6
244,2,1,4,0,7
245,1,1,4,0,6
246,2,1,4,0,7
247,2,1,4,0,7
248,1,1,4,0,6
249,2,1,4,0,7
250,1,1,4,10,16
251,2,1,4,0,7
252,2,1,4,10,17
253,2,1,1,10,14
254,1,1,4,0,6
255,2,1,4,0,7
256,2,1,4,0,7
257,2,1,4,4,11
258,1,1,4,0,6
259,1,1,3,0,5
260,1,1,3,0,5
261,1,1,3,0,5
262,2,1,3,0,6
263,1,1,3,0,5
264,1,1,0,0,2
265,2,3,1,0,6
266,2,3,1,10,16
267,2,3,1,10,16
268,2,3,1,0,6
269,2,3,1,10,16
270,2,3,0,5,10
271,2,3,0,0,5
272,2,3,0,0,5
273,1,3,3,0,7
274,1,3,3,0,7
275,1,3,3,0,7
276,1,3,3,0,7
277,1,3,3,0,7
278,1,3,3,0,7
279,2,3,3,0,8
280,2,3,3,0,8
281,3,3,0,0,6
282,1,3,3,0,7
283,1,3,3,0,7
284,1,3,3,0,7
285,2,3,0,0,5
286,3,3,0,0,6
287,2,3,0,0,5
288,2,3,3,0,8
289,2,3,2,5,12
290,1,3,1,2,7
291,2,3,2,7,14
292,1,1,3,0,5
293,1,1,3,0,5
294,1,1,3,0,5
295,1,1,3,0,5
296,1,1,3,0,5
297,1,1,3,0,5
298,1,1,3,0,5
299,1,1,3,0,5
300,1,1,4,0,6
301,1,1,4,0,6
302,1,1,4,0,6
303,1,1,4,0,6
304,1,1,4,0,6
305,1,1,4,0,6
306,1,1,4,0,6
307,1,1,3,0,5
308,1,1,3,0,5
309,1,1,3,0,5
310,1,1,3,0,5
311,1,1,3,0,5
312,1,1,3,0,5
313,1,1,3,0,5
314,1,1,3,0,5
315,1,1,3,0,5
316,1,1,3,0,5
317,1,1,3,10,15
318,1,1,3,0,5
319,2,1,1,0,4
320,2,1,1,0,4
321,2,1,3,0,6
322,2,1,3,0,6
323,1,1,3,0,5
324,0,1,3,0,4
325,1,1,3,10,15
326,1,1,1,2,5
327,1,1,3,10,15
328,2,1,3,7,13
329,3,1,1,3,8
330,1,1,3,10,15
331,1,1,3,10,15
332,1,1,3,10,15
333,1,1,3,10,15
334,1,1,3,0,5
335,1,1,3,0,5
336,1,1,3,0,5
337,1,1,3,0,5
338,1,1,3,0,5
339,1,1,3,0,5
340,1,1,3,0,5
341,1,1,4,0,6
342,1,1,4,0,6
343,1,1,4,0,6
344,1,1,4,0,6
345,1,1,4,0,6
346,1,1,4,10,16
347,1,1,4,10,16
348,1,1,3,10,15
349,2,1,3,0,6
350,1,1,3,10,15
351,1,1,3,0,5
352,1,1,3,0,5
353,1,1,3,0,5
354,1,1,3,0,5
355,0,1,3,10,14
356,0,1,3,10,14
357,0,1,3,10,14
358,1,1,3,10,15
359,1,1,3,0,5
360,1,1,3,0,5
361,1,1,3,0,5
362,1,1,3,0,5
363,1,1,3,0,5
364,1,1,3,0,5
365,1,1,4,0,6
366,1,1,4,0,6
367,1,1,4,0,6
368,1,1,4,0,6
369,1,1,4,0,6
370,1,1,4,0,6
371,1,1,4,0,6
372,1,1,4,0,6
373,1,1,3,10,15
374,1,1,3,10,15
375,1,1,3,0,5
376,1,1,3,0,5
377,1,1,3,10,15
378,1,1,3,0,5
379,1,1,3,0,5
380,1,1,3,0,5
381,1,1,3,0,5
382,1,1,3,0,5
383,1,1,3,0,5
384,2,1,1,0,4
385,2,1,3,0,6
386,2,1,1,10,14
387,1,1,3,10,15
388,1,1,3,10,15
389,1,1,3,0,5
390,1,1,3,5,10
391,1,1,1,0,3
392,1,1,3,5,10
393,1,1,3,0,5
394,1,1,3,0,5
395,1,1,3,0,5
396,2,1,3,0,6
397,1,1,3,10,15
398,2,1,3,0,6
399,1,1,3,0,5
400,2,1,3,0,6
401,2,1,3,0,6
402,2,1,0,0,3
403,2,1,0,0,3
404,2,1,0,10,13
405,1,1,3,0,5
406,1,1,3,0,5
407,1,1,4,0,6
408,1,1,4,0,6
409,1,1,4,0,6
410,1,1,4,0,6
411,1,1,4,0,6
412,1,1,4,0,6
413,1,1,4,0,6
414,2,1,4,0,7
415,2,1,4,10,17
416,2,1,4,0,7
417,2,1,4,0,7
418,1,1,4,0,6
419,2,3,4,0,9
420,2,3,4,0,9
421,1,3,4,0,8
422,3,3,4,10,20
423,1,3,3,0,7
424,1,3,4,0,8
425,2,3,4,4,13
426,4,3,4,4,15
427,3,3,3,0,9
428,1,3,3,10,17
429,2,3,3,0,8
430,1,3,3,0,7
431,1,3,3,0,7
432,1,3,3,0,7
433,1,3,3,0,7
434,1,3,3,0,7
435,1,3,3,0,7
436,1,3,3,0,7
437,1,3,3,0,7
438,1,3,3,0,7
439,2,3,3,0,8
440,1,3,3,10,17
441,2,3,1,0,6
442,2,3,1,0,6
443,1,3,2,5,11
444,1,3,1,5,10
445,1,3,1,2,7
446,0,3,1,2,6
447,0,3,1,2,6
448,0,3,1,2,6
449,1,3,1,5,10
450,0,3,1,2,6
451,0,3,1,2,6
452,1,3,1,2,7
453,1,3,1,2,7
454,1,3,1,2,7
455,3,3,1,6,13
456,3,3,1,8,15
457,3,3,1,8,15
458,1,3,1,8,13
459,2,3,1,0,6
460,3,3,1,2,9
461,1,1,3,0,5
462,1,1,3,0,5
463,1,1,3,0,5
464,1,1,3,0,5
465,1,1,3,0,5
466,1,1,3,0,5
467,1,1,4,0,6
468,1,1,4,0,6
469,1,1,4,0,6
470,1,1,4,0,6
471,1,1,4,0,6
472,1,1,4,0,6
473,1,1,4,0,6
474,1,1,4,0,6
475,1,1,3,10,15
476,1,1,3,0,5
477,1,1,3,0,5
478,1,1,3,10,15
479,1,1,3,10,15
480,1,1,3,10,15
481,1,1,3,0,5
482,1,1,3,0,5
483,1,1,3,0,5
484,1,1,3,0,5
485,1,1,3,0,5
486,1,1,3,10,15
487,1,1,3,0,5
488,2,1,3,0,6
489,2,1,3,0,6
490,1,1,3,0,5
491,1,1,3,5,10
492,0,1,1,0,2
493,1,1,1,0,3
494,1,1,1,0,3
495,3,1,2,3,9
496,3,1,2,0,6
497,1,1,1,0,3
498,0,1,1,1,3
499,0,1,1,5,7
500,1,1,1,6,9
501,1,1,1,10,13
502,2,1,3,10,16
503,0,1,3,10,14
504,0,1,3,10,14
505,0,1,3,10,14
506,0,1,3,10,14
507,0,1,3,10,14
508,0,1,3,10,14
509,0,1,3,10,14
510,0,1,1,2,4
511,1,2,3,0,6
512,1,2,3,0,6
513,1,2,3,0,6
514,1,2,3,0,6
515,1,2,3,0,6
516,1,2,4,0,7
517,1,2,4,0,7
518,1,4,4,0,9
519,1,4,4,0,9
520,1,4,4,0,9
521,1,4,4,0,9
522,1,4,4,0,9
523,1,4,4,0,9
524,1,4,4,0,9
525,1,4,4,0,9
526,1,4,4,0,9
527,1,4,4,0,9
528,1,4,1,0,6
529,1,4,1,0,6
530,1,4,3,0,8
531,1,4,1,0,6
532,1,4,3,0,8
533,1,4,3,0,8
534,0,4,3,0,7
535,0,4,3,0,7
536,0,4,3,10,17
537,0,4,3,10,17
538,0,4,3,10,17
539,1,4,0,0,5
540,1,4,3,0,8
541,1,4,3,0,8
542,2,4,0,0,6
543,2,4,3,0,9
544,2,4,3,0,9
545,2,4,1,0,7
546,1,4,4,0,9
547,1,4,4,0,9
548,1,4,4,0,9
549,1,4,4,0,9
550,1,4,4,0,9
551,2,4,4,0,10
552,1,4,4,0,9
553,2,4,4,4,14
554,1,4,4,0,9
555,2,4,4,0,10
556,3,4,4,10,21
557,2,4,4,10,20
558,2,4,1,10,17
559,1,3,4,0,8
560,1,3,4,10,18
561,1,3,3,0,7
562,2,1,3,10,16
563,1,1,3,0,5
564,1,1,3,0,5
565,1,1,3,0,5
566,1,1,3,0,5
567,1,1,3,0,5
568,1,1,4,0,6
569,1,1,4,0,6
570,1,1,4,0,6
571,1,1,4,0,6
572,1,1,4,0,6
573,1,1,4,0,6
574,1,1,4,0,6
575,1,1,4,10,16
576,1,1,3,10,15
577,1,1,3,10,15
578,1,1,3,0,5
579,1,1,1,0,3
580,1,1,3,0,5
581,1,1,3,0,5
582,2,1,1,2,6
583,1,1,1,10,13
584,1,1,1,10,13
585,1,1,3,0,5
586,2,1,1,5,9
587,1,1,2,1,5
588,1,1,1,0,3
589,1,1,3,0,5
590,1,1,1,3,6
591,1,1,0,0,2
592,1,1,3,0,5
593,1,1,3,0,5
594,1,1,3,0,5
595,1,1,4,0,6
596,1,1,4,0,6
597,1,1,4,0,6
598,1,1,4,0,6
599,1,1,4,0,6
600,1,1,4,0,6
601,2,1,4,0,7
602,2,1,4,0,7
603,2,3,4,0,9
604,2,3,4,0,9
605,2,3,4,0,9
606,2,3,4,0,9
607,1,3,4,10,18
608,2,3,4,0,9
609,2,3,4,0,9
610,2,3,4,0,9
611,1,3,4,0,8
612,2,3,1,0,6
613,2,3,1,0,6
614,1,3,4,0,8
615,1,3,4,10,18
616,2,3,4,0,9
617,3,3,2,0,8
618,3,3,1,0,7
619,2,3,2,1,8
620,3,3,2,5,13
621,2,3,2,1,8
622,2,3,1,5,11
623,2,3,1,5,11
624,2,3,3,5,13
625,2,3,3,0,8
626,1,3,3,7,14
627,1,3,3,0,7
628,0,3,3,0,6
629,0,3,3,0,6
630,0,3,3,0,6
631,1,1,3,0,5
632,1,1,3,0,5
633,1,1,3,0,5
634,1,1,3,0,5
635,1,1,3,0,5
636,1,1,3,0,5
637,1,1,4,0,6
638,1,1,4,0,6
639,1,1,4,0,6
640,1,1,4,0,6
641,1,1,4,0,6
642,1,1,4,10,16
643,1,1,4,0,6
644,2,1,3,10,16
645,1,1,3,0,5
646,2,1,3,0,6
647,2,1,3,0,6
648,2,1,3,0,6
649,1,1,3,0,5
650,1,1,3,0,5
651,1,1,3,0,5
652,1,1,1,3,6
653,1,1,3,10,15
654,1,1,0,0,2
655,1,1,3,0,5
656,1,1,3,0,5
657,2,1,3,0,6
658,2,1,3,0,6
659,2,1,3,0,6
660,3,1,1,10,15
661,2,1,3,10,16
662,1,1,1,0,3
663,1,1,1,5,8
664,0,1,3,0,4
665,0,1,3,0,4
666,1,1,3,10,15
667,1,1,3,0,5
668,1,1,3,10,15
669,1,1,3,0,5
670,2,1,3,0,6
671,2,1,3,0,6
672,1,1,3,0,5
673,1,1,3,0,5
674,1,1,3,10,15
675,2,1,1,3,7
676,1,1,1,2,5
677,2,1,0,0,3
678,1,1,1,0,3
679,1,1,3,0,5
680,1,1,4,0,6
681,1,1,4,0,6
682,2,1,4,0,7
683,1,1,4,0,6
684,1,1,4,0,6
685,2,1,4,0,7
686,1,1,4,0,6
687,1,1,4,0,6
688,1,1,4,0,6
689,2,1,4,0,7
690,2,3,4,0,9
691,2,3,1,10,16
692,2,3,4,0,9
693,2,3,4,0,9
694,2,3,4,0,9
695,2,3,4,0,9
696,2,3,4,0,9
697,2,3,4,0,9
698,3,3,4,4,14
699,2,3,4,4,13
700,2,3,4,0,9
701,1,3,4,0,8
702,1,3,4,0,8
703,2,3,4,0,9
704,2,3,4,0,9
705,2,3,4,0,9
706,2,3,3,0,8
707,2,3,3,0,8
708,2,3,3,0,8
709,0,3,2,0,5
710,2,3,2,0,7
711,1,1,3,0,5
712,1,1,3,0,5
713,1,1,3,0,5
714,1,1,3,0,5
715,1,1,3,0,5
716,1,1,4,0,6
717,1,1,4,0,6
718,1,1,4,0,6
719,1,1,4,0,6
720,1,1,4,0,6
721,1,1,4,0,6
722,1,1,4,0,6
723,1,1,4,0,6
724,1,1,3,0,5
725,1,1,3,0,5
726,1,1,3,0,5
727,1,1,3,0,5
728,1,1,3,0,5
729,1,1,4,10,16
730,1,1,4,0,6
731,1,1,3,0,5
732,1,1,1,2,5
733,1,1,3,0,5
734,2,1,1,2,6
735,2,1,3,10,16
736,1,1,3,10,15
737,2,1,3,0,6
738,1,1,3,0,5
739,1,1,1,0,3
740,0,1,1,0,2
741,0,1,1,0,2
742,2,1,0,0,3
743,2,1,0,0,3
744,1,1,4,0,6
745,1,1,4,0,6
746,1,1,4,0,6
747,1,1,4,0,6
748,1,1,4,0,6
749,1,1,4,0,6
750,1,1,4,0,6
751,2,1,4,0,7
752,1,1,4,0,6
753,2,1,4,0,7
754,3,1,1,4,9
755,2,1,4,0,7
756,1,1,4,10,16
757,2,1,4,10,17
758,2,1,4,0,7
759,2,1,4,0,7
760,1,1,4,0,6
761,2,1,1,10,14
762,2,1,1,10,14
763,3,1,1,10,15
764,2,1,3,10,16
765,3,1,4,2,10
766,2,1,3,0,6
767,2,1,3,0,6
768,2,1,3,0,6
769,2,1,3,0,6
770,2,1,3,0,6
771,2,1,3,0,6
772,3,1,3,0,7
773,3,1,3,0,7
774,2,3,0,0,5
775,2,3,0,0,5
776,2,3,0,10,15
777,2,3,0,0,5
778,1,3,3,0,7
779,1,3,3,0,7
780,1,3,3,0,7
781,1,3,3,0,7
782,2,3,3,0,8
783,1,3,3,0,7
784,0,3,3,3,9
785,1,3,2,2,8
786,2,3,3,1,9
787,0,3,3,0,6
788,0,3,3,5,11
789,2,3,3,2,10
790,0,3,3,2,8
791,1,1,3,0,5
792,1,1,3,0,5
793,1,1,3,0,5
794,1,1,3,0,5
795,1,1,3,0,5
796,1,1,3,0,5
797,1,1,4,0,6
798,1,1,4,0,6
799,1,1,4,0,6
