scenario no.,scenario diversity
351,576534.3523
352,576332.8073
353,576249.9406
354,576057.4685
355,575961.7045
356,575819.0981
357,575675.1439
358,575541.8444
359,574719.0516
360,574497.2311
361,574359.3134
362,574216.1502
363,574087.4531
364,573929.7563
365,573793.8466
366,573647.7774
367,573503.7446
368,573361.4959
369,573219.3107
370,573075.7083
371,572933.3808
372,572820.4518
373,573408.1051
374,573340.6442
375,573120.6041
376,572908.2522
377,572772.5279
378,571960.7666
379,571849.027
380,571717.9094
381,571531.5618
382,571425.9087
383,571212.242
384,571827.7773
385,570934.9279
386,571538.6042
387,571347.9407
388,571246.9396
389,571158.8124
390,571095.4943
391,570705.5608
392,570760.8237
393,570606.1961
394,570464.0879
395,569588.3728
396,569515.8608
397,570016.8789
398,569987.0113
399,569036.4931
400,569001.1739
401,568833.5332
402,568821.3163
403,569277.6121
404,569088.2191
405,568218.4341
406,568072.3478
407,567933.2253
408,567788.0537
409,567603.1273
410,567470.7612
411,567317.4122
412,567177.3485
413,567038.5805
414,566933.0871
415,567455.4825
416,566656.2333
417,566515.3657
418,566348.595
419,566242.2817
420,566103.9886
421,565932.0098
422,566602.7505
423,565631.8365
424,565465.2025
425,565971.0637
426,565980.0114
427,565162.5098
428,565728.983
429,564807.1675
430,564603.4618
431,564494.4279
432,564325.1554
433,564211.6431
434,564069.6846
435,563924.7527
436,563811.3862
437,563636.7844
438,563501.1164
439,563423.5822
440,563668.554
441,563473.3501
442,563349.3294
443,563247.7814
444,562989.8977
445,562846.8545
446,562747.1395
447,562587.4603
448,562489.2351
449,562425.3957
450,562210.7455
451,562071.3079
452,561922.7343
453,561843.8885
454,561645.5327
455,561657.8263
456,561376.6983
457,561210.1453
458,561101.0871
459,560925.9223
460,560871.1991
461,560322.8351
462,560147.3808
463,560005.6368
464,559882.5918
465,559743.8885
466,559590.3023
467,559459.1753
468,559318.3853
469,559177.069
470,559038.7194
471,558900.5892
472,558761.4688
473,558623.4104
474,558511.9573
475,559122.8706
476,558988.188
477,558850.9174
478,558624.0438
479,558479.9286
480,558384.1546
481,557541.7023
482,557469.2397
483,557286.5386
484,557170.9411
485,556953.8339
486,557485.1456
487,556678.4156
488,556543.3849
489,556405.1007
490,556351.7966
491,557163.6917
492,556735.8984
493,556392.9688
494,556164.2944
495,556088.6717
496,556110.3908
497,555900.9735
498,555814.0733
499,555625.5228
500,555581.827
501,555392.8091
502,555452.0
503,555208.1776
504,555083.1752
505,554934.1162
506,554797.1075
507,554715.6368
508,554523.1843
509,554442.4239
510,553894.4191
511,553533.5554
512,553370.5258
513,553227.3636
514,553102.1547
515,552966.672
516,552821.7109
517,552678.6168
518,552619.3571
519,552483.1321
520,552346.4162
521,552210.3601
522,552074.8576
523,551943.2382
524,551803.6169
525,551667.6762
526,551551.9998
527,551470.9089
528,551527.7321
529,551689.2135
530,551779.2963
531,551421.1111
532,551509.0547
533,551359.7293
534,551247.5186
535,551076.628
536,550910.7881
537,550776.1663
538,550654.2851
539,550021.2711
540,549737.5852
541,549620.5766
542,549619.395
543,549309.3476
544,549199.5561
545,549815.0504
546,548889.1803
547,548768.5889
548,548637.398
549,548497.1165
550,548326.2867
551,548209.7803
552,548043.8025
553,548529.4443
554,547773.8771
555,547672.3383
556,548551.46
557,548080.188
558,547954.1159
559,547194.4851
560,547724.6919
561,546976.957
562,546903.1134
563,546362.168
564,546222.6527
565,546080.8011
566,545944.169
567,545798.4011
568,545669.42
569,545529.0459
570,545395.3985
571,545260.0333
572,545126.3241
573,544992.1085
574,544857.0035
575,545402.4972
576,545262.1006
577,545283.535
578,544303.4692
579,544387.7321
580,544060.9672
581,543925.6584
582,544348.5449
583,544380.9968
584,544336.8611
585,544247.2868
586,543891.3542
587,543753.9643
588,543517.0041
589,543588.8019
590,543132.4033
591,543015.4929
592,542551.3044
593,542412.6589
594,542275.9414
595,542136.1109
596,541952.6595
597,541834.7015
598,541701.2532
599,541566.2202
600,541419.2352
601,541319.0072
602,541186.1283
603,541054.6674
604,540924.3972
605,540792.8123
606,540661.7541
607,541164.9611
608,540401.046
609,540268.6299
610,540136.267
611,539976.2392
612,540030.236
613,539888.4211
614,539893.0527
615,539817.3102
616,539627.0922
617,539609.8704
618,539683.8996
619,539354.74
620,539203.3591
621,539011.8283
622,538828.3437
623,538756.6179
624,538488.2615
625,538316.8478
626,538270.1191
627,538138.1877
628,537974.1053
629,537839.9686
630,537707.9159
631,537305.4782
632,537129.8312
633,537013.1362
634,536922.8164
635,536731.4255
636,536602.013
637,536476.135
638,536342.2125
639,536207.4637
640,536075.7907
641,535944.0766
642,536475.3736
643,535678.6603
644,536478.1109
645,536286.4415
646,536250.8383
647,536027.0936
648,535937.2543
649,535695.5366
650,535498.4027
651,535373.2121
652,534866.5178
653,535054.2031
654,534518.6134
655,534142.1375
656,533964.5025
657,533898.3167
658,533740.877
659,533584.0147
660,534481.4282
661,533984.6201
662,533754.9406
663,533926.6892
664,533712.972
665,533573.0031
666,533447.2734
667,533314.2863
668,533172.0846
669,532323.1978
670,532275.1407
671,532140.7877
672,532674.3448
673,532527.2652
674,532347.7025
675,531973.8243
676,531859.6286
677,531560.8626
678,531958.2952
679,531046.0111
680,530932.1096
681,530805.8569
682,530652.2361
683,530488.9429
684,530360.4545
685,530299.4578
686,530102.3401
687,529972.0822
688,529844.8056
689,529748.016
690,529628.5401
691,530223.7212
692,529368.9932
693,529239.8033
694,529112.122
695,528985.8515
696,528855.6871
697,528728.03
698,529221.3517
699,529063.4795
700,528346.8901
701,528186.9559
702,528091.3353
703,528029.0883
704,527891.1948
705,527750.8829
706,527569.2972
707,527436.4355
708,527314.7378
709,527412.7367
710,527138.9767
711,526876.0483
712,526686.2154
713,526566.335
714,526480.8783
715,526311.6873
716,526181.9846
717,526048.4294
718,525926.2037
719,525792.2544
720,525663.2966
721,525534.7697
722,525406.6051
723,525284.1355
724,525194.5489
725,525036.6884
726,524909.2896
727,524745.7758
728,524630.8285
729,525182.4542
730,525139.5223
731,524291.2549
732,524430.9231
733,524088.4354
734,524269.8232
735,524681.3167
736,524331.0481
737,524349.5844
738,524137.3633
739,523810.5633
740,523592.0092
741,523458.9087
742,523188.0477
743,522992.1941
744,522681.7779
745,522551.0256
746,522422.7774
747,522259.846
748,522132.6641
749,521991.1378
750,521863.5119
751,521768.687
752,521613.0803
753,521517.4088
754,522033.866
755,521266.8983
756,521772.0143
757,521686.6321
758,520891.4799
759,520767.1081
760,520613.994
761,520724.0646
762,520540.3648
763,520467.9057
764,520367.82
765,520765.0292
766,520337.1146
767,520185.0984
768,519997.4936
769,519862.3567
770,519801.4111
771,519617.0825
772,519572.6323
773,519434.6946
774,519161.7088
775,519024.8961
776,518895.7484
777,518787.7047
778,518256.0463
779,518130.7559
780,518003.2959
781,517878.957
782,517837.8046
783,517803.2274
784,517987.6551
785,517900.2296
786,517750.8148
787,517483.7713
788,517360.0633
789,517207.332
790,517207.8261
791,516681.9776
792,516513.4671
793,516390.4351
794,516251.0035
795,516131.7037
796,516006.5151
797,515881.0658
798,515750.8374
799,515626.2123
